text,label
왕을 위해 올렸던 궁중음식 최고급 전통 한식당 #@소속#입니다,0
안녕하세요 미쉐린 가이드에 소개된 맛집을 찾아다니며 여행하고 있는데요,0
네 저희 식당은 미쉐린 가이드에 소개 되었습니다,0
전통 사찰음식점 #@소속#입니다,0
외국에서 여행을 왔습니다 한국의 전통음식을 맛보는 미식 여행중이에요,0
그러시군요 저희 식당을 찾아주셔서 감사합니다,0
차를 가지고 식당에 가려고 하는데 주소 안내 부탁드립니다,0
네 잘 찾아 오십시오 전통 사찰음식점 #@소속#였습니다,0
좋은 아침입니다 #@소속# #@이름#입니다,0
네 아침 7시 36분 11시 6분 오후 2시 36분 정차입니다,0
매일 아침 9시부터 오후 6시까지 운영하고 있습니다,0
화창한 아침입니다 상담원 #@이름#입니다,0
화창한 아침입니다 상담원 #@이름#입니다,0
기분 좋은 아침입니다 상담원 #@이름#입니다,0
화창한 아침입니다 상담원 #@이름#입니다,0
기분 좋은 아침입니다 상담원 #@이름#입니다,0
기분 좋은 아침입니다 상담원 #@이름#입니다,0
저녁시간에도  편하게 이용할 수 있습니다,0
 좋은 아침입니다 #@소속# 고객센터 상담원 #@이름#입니다,0
 네 서울쪽 1회차 출발 노선 연무대 기준 아침 6시 반에 출발합니다,0
 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
 좋은 아침입니다 #@소속# 고객센터 상담원 #@이름#입니다,0
 아마 여기서 저녁 7시쯤 출발할거 같은데 차가 있나요,0
 알겠습니다 어쩔 수 없죠 아침 7시에 타야겠네요 수고하세요,0
 좋은 아침입니다 철원군 문화관광 고객센터 상담원 #@이름#입니다,0
 좋은 아침입니다 철원군 문화관광 고객센터 상담원 #@이름#입니다,0
네 아침고요수목원 가려는데 방법이 궁금해서요,0
네 아침고요수목원 셔틀버스가 있는지 궁금해서요,0
네 서울에서 아침고요 수목원을 가려고 하는데 잘 몰라서요,0
네 아침고요 수목원 가는 길에 대해 궁금한 게 있어서요,0
네 아침고요수목원 자가용으로 가려고 하는데 방향이 두개라서요,0
유적지도 가고 여주에서 유명한 식당에도 갑니다,0
내일 점심 먹고 여주역에서 돌아가려고 하는데 몇 시 차를 타나요,0
점심 시간 이후 버스는 한시 오십분 세시 이십분에 있어요,0
 화창한 아침에 인사드립니다 #@소속# 렌터카 입니다,0
 화창한 아침입니다 미니버스대절 상담원 #@이름#입니다,0
 기분 좋은 아침에 인사드립니다 버스대절업체 입니다,0
 기분 좋은 아침입니다 미니 버스 대절의 #@이름#상담원 입니다,0
 안내하시는 기사분 숙소나 식사는 어떻게 해야 하나요,0
 식사나 숙박을 근거리에 직접 예약해 주시면 됩니다,0
 보통은 숙소와 식사는 직접 잡아주셔서요,0
 네 오전에 여수 도착하면 그날 저녁에 숙소까지 데려다 주는 걸로요,0
 저희가 여수 공항에 아침 도착인데 공항에서부터 픽업 가능한 건가요,0
서울에서 TV에나온 맛집투어 중인데요,0
역에서 식당까지 얼마나 걸릴까요,0
역에서 식당까지 약 20분 걸립니다,0
안녕하세요 서울 미식 100선에 소개된 금돼지식당 찾아가려고요,0
약수역에서 하차하시면 금돼지식당에 가실 수 있습니다,0
아침 저녁으로 기온차가 큽니다 감기 조심하십시오 #@이름#이었습니다,0
기분좋은 아침입니다 #@소속# #@이름#입니다,0
기분좋은 아침입니다 #@소속# #@이름#입니다,0
기분좋은 아침입니다 녹차수도 #@소속#입니다,0
기분좋은 아침시작 #@소속# 상담원 #@이름#입니다,0
좋은 아침입니다 #@소속# #@이름#입니다,0
 음 점심 식사는 어떤 식으로 하게 되나요,0
 아 식사는 원하시는 곳에서 자유롭게 즐기시는 거에요,0
 지금 곤드레마을에서 일단 점심 먹고 있거든요,0
 저희가 저녁 먹고 타려는데 막차가 몇시인지 궁금합니다,0
 아 네 막차는 사북역에서 저녁7시45분 열차 있습니다,0
 별다른 교통 문제 없다면 저녁8시 반쯤 도착 예상입니다,0
네 가평나루에서 마지막 배는 저녁 9시 반에 출발합니다,0
아 점심먹고 2시에 출발할 거에요,0
 네 맞습니다 그러나 기타 비용인 입장료 식사 등은 포함되지 않습니다,0
 네 이천 맛집 투어 중인데 청목 한정식집을 가려구요,0
 화창한 아침에 인사드립니다 국내여행사 상담원 #@이름#입니다,0
 6월18일 저녁 김포에서 여수 가는 비행기 예약 가능한가요,0
 6월18일 저녁 비행기 확인 중에 있습니다 잠시만 기다려주세요,0
 네 6월 18일 저녁 비행기 비지니스석 좌석 여유 있습니다,0
 화창한 아침입니다 여수관광문화의 #@이름#입니다,0
 네 여기 완도음식특화거리인데 완도타워까지 얼마나 걸릴까요,0
음 점심먹고 2시에 춘천역으로 갈게요,0
 제가 봉산게장거리에서 식사 후 축제보러 가려고 하거든요,0
 화창한 아침입니다 #@소속# #@이름#입니다,0
 즐거운 아침을 여는 #@소속# 안내 센터 입니다,0
 화창한 아침에 인사드립니다 #@소속# 안내 센터 입니다,0
 화창한 아침입니다 #@소속# 안내 센터 입니다,0
 기분 좋은 아침 입니다 #@소속# #@이름#상담원 입니다,0
 축제 주제가 귀신이라 저녁에 이용객 분들이 많은 점 참고 바랍니다,0
 화창한 아침의 #@소속# 안내 센터 #@이름#입니다,0
 기분좋은 아침 입니다 #@소속# 안내 센터 입니다,0
 기분 좋은 아침의 #@소속# 안내 센터 #@이름#입니다,0
 그럴 것 같아요 음식점 가는 것도 그렇고요,0
 화창한 아침을 여는 #@소속# 안내 센터 입니다,0
 기분 좋은 아침입니다 #@소속# #@이름#상담원 입니다,0
좋은 아침입니다 #@소속# 상담사 #@이름#입니다,0
저희가 남춘천역에서 점심먹고 삼악산케이블카까지 가려고요,0
 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
 상쾌한 아침 시작 #@소속# 상담원 #@이름#입니다,0
 좋은 아침입니다 #@소속# 고객센터 상담원 #@이름#입니다,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
좋은 아침입니다#@소속#상담원#@이름# 입니다,0
기분좋은 아침입니다 #@소속# 상담원 #@이름# 입니다,0
기분좋은 아침입니다 #@소속# 상담원 #@이름# 입니다,0
기분 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
기분 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다,0
즐거운 아침입니다 #@소속# 상담사 #@이름#입니다,0
즐거운 아침입니다 #@소속# 상담사 #@이름#입니다,0
화창한 아침입니다 #@소속# 상담사 #@이름#입니다,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
 좋은 아침입니다 #@소속# 고객센터 상담원 #@이름#입니다,0
좋은 아침입니다 #@소속# 상담센터 #@이름# 입니다,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다,0
영어회화 목요일 저녁반 수강이 가능한지요,0
네 영어회화 목요일 저녁반 수강 가능한 걸로 확인이 되십니다,0
좋은 아침 입니다 상담원 #@이름#입니다,0
좋은 아침입니다 #@소속# 고객센터 상담원 #@이름#입니다,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
제가 직장을 다니고 있는데 저녁에 하는 강좌가 많지 않은 거 같아서요,0
저녁 시간이 어렵네요 혹시 주말반은 없나요,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와드릴까요,0
네 좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와 드릴까요,0
네 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
 화창한 아침입니다 #@소속# #@이름# 상담사입니다,0
　점심시간은 12시부터 13시까지 한 시간 동안 있습니다,0
　화창한 아침입니다 #@소속# #@이름# 상담사입니다,0
　네 안녕하세요 좋은 아침입니다,0
　화창한 아침입니다 #@소속# #@이름# 상담원입니다,0
화창한 아침입니다 #@소속# #@이름# 상담원입니다,0
기분좋은 아침입니다 #@소속# #@이름# 상담사입니다,0
화창한 아침입니다 #@소속# #@이름#입니다,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다,0
상쾌한 아침입니다 #@소속# 상담원 #@이름# 입니다,0
상쾌한 아침입니다 #@소속# 상담원 #@이름# 입니다,0
네 제가 직장인이라서 평일 점심시간 아니면 주말에 상담이 가능해요,0
점심시간에 연락드려야 할 것 같은데 점심시간이 몇 시이신가요,0
제가 점심시간이 한 시 부터 두 신데 그 때 전화주시면 될 것 같아요,0
네 없어요 내일 점심시간에 꼭 전화 오도록 잘 부탁드려요,0
좋은 아침입니다 #@소속# 상담원 #@이름# 입니다,0
좋은 아침입니다 고객센터 상담원 #@이름#입니다,0
 화창한 아침입니다 #@소속# #@이름# 상담사입니다,0
기분좋은 아침입니다 #@소속# #@이름# 상담원입니다,0
　좋은 아침 #@소속# #@이름# 상담원입니다,0
 좋은 아침입니다 #@소속# #@이름#입니다,0
기분 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
 좋은 아침입니다 #@소속# 고객센터 상담원 #@이름#입니다,0
 좋은 아침입니다 #@소속# 고객센터 상담원 #@이름#입니다,0
 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
저녁에 학번이 발급이 될 예정이고 내일 한 번 재조회 부탁드릴게요,0
즐거운 점심시간 되십시오 상담원 #@이름# 이었습니다,0
기분 좋은 아침입니다 #@소속# #@이름# 입니다,0
화창한 아침입니다 #@소속#상담원 #@이름#입니다,0
기분 좋은 아침입니다 #@소속# 상담사 #@이름# 입니다,0
상쾌한 아침입니다 #@소속# #@이름# 입니다,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다 무엇을 도와드릴까요,0
 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
화창한 아침입니다 #@소속# 상담원 #@이름#입니다,0
좋은 아침 입니다 #@소속# 상담원 #@이름# 입니다,0
네 좋은 점심 보내세요 상담원 #@이름# 이었습니다,0
화창한 아침입니다 #@소속# 상담원 #@이름# 입니다,0
행복한 아침입니다 #@소속# 상담 센터 #@이름# 입니다,0
좋은 아침 입니다 #@소속# #@이름# 입니다,0
거기 점심시간은 어떻게 되나요,0
좋은 아침입니다 #@소속# 고객센터 #@이름# 입니다,0
기분 좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
 기분좋은 아침입니다 #@소속# 상담원 #@이름# 입니다,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와 드릴까요,0
좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와 드릴까요,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
좋은 아침입니다 평생학습센터 상담원 #@이름#입니다,0
좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와 드릴까요,0
좋은 아침입니다 #@소속# 상담원 #@이름#입니다,0
기분 좋은 아침입니다 #@소속# 상담사 #@이름#입니다,0
컴퓨터 저녁 활용반 수강신청했습니다,0
저녁 활용반 수강신청 되셨습니다,0
좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와 드릴까요,0
좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와드릴까요,0
상쾌한 아침 #@소속# #@이름# 상담사입니다 무엇을 도와드릴까요,0
기분 좋은 아침 #@소속# #@이름# 상담사입니다,0
기분 좋은 아침입니다 #@소속# #@이름# 상담사입니다,0
기분 좋은 아침입니다 #@소속# #@이름# 상담사입니다,0
기분 좋은 아침 #@소속# #@이름# 상담사입니다,0
기분 좋은 아침 #@소속# #@이름# 상담사입니다,0
기분 좋은 아침입니다 #@소속# #@이름# 상담사입니다,0
기분 좋은 아침 #@소속# #@이름# 상담사입니다,0
따뜻한 아침입니다 #@소속# #@이름# 상담사입니다,0
기분 좋은 아침입니다 #@소속# #@이름# 상담사입니다,0
행복한 아침 #@소속# 상담사 #@이름#입니다,0
행복한 아침 #@소속# 상담사 #@이름#입니다,0
화창한 아침 #@소속# 상담사 #@이름#입니다,0
화창한 아침 #@소속# 상담사 #@이름#입니다,0
행복한 아침 #@소속# 상담사 #@이름#입니다,0
좋은 아침입니다 #@소속# 상담사 #@이름#입니다,0
기분 좋은 아침입니다 상담사 #@이름#입니다 무엇을 도와드릴까요,0
안녕하세요 상쾌한 아침 상담사 #@소속# #@이름#입니다,0
좋은 아침입니다 상담원 #@이름#입니다 무엇을 도와드릴까요,0
